ParkName,State,partySize,RateType,BookingType,Equipment
Whycocomagh,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Cape Chignecto,GERMANY ,5,Full,BackcountryPermit,Cabin
Caribou Munroes,SWITZERLAND ,6,Full,CampsitePermit,Less than 20ft
Whycocomagh,GERMANY ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Graves Island,SWITZERLAND ,2,Full,CampsitePermit,Less than 30ft
Salsman,GERMANY ,2,Senior,CampsitePermit,Less than 20ft
Dollar Lake,GERMANY ,3,Full,CampsitePermit,Less than 30ft
Five Islands,GERMANY ,2,Full,CampsitePermit,Single Tent
Whycocomagh,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,GERMANY ,2,Full,CampsitePermit,Single Tent
Graves Island,GERMANY ,5,Full,CampsitePermit,Less than 20ft
Valleyview,SWITZERLAND ,2,Full,CampsitePermit,Less than 30ft
Graves Island,GERMANY ,2,Senior,CampsitePermit,Less than 30ft
Rissers Beach,GERMANY ,2,Senior,CampsitePermit,Less than 20ft
Valleyview,GERMANY ,2,Senior,CampsitePermit,Single Tent
Blomidon,GERMANY ,1,Full,CampsitePermit,Single Tent
Rissers Beach,GERMANY ,3,Full,CampsitePermit,Less than 30ft
Caribou Munroes,GERMANY ,6,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,GERMANY ,1,Full,CampsitePermit,Less than 40ft
Rissers Beach,SWITZERLAND ,5,Full,CampsitePermit,Less than 30ft
Graves Island,GERMANY ,2,Full,CampsitePermit,Single Tent
Blomidon,GERMANY ,3,Full,CampsitePermit,Single Tent
Rissers Beach,GERMANY ,1,Full,CampsitePermit,Single Tent
Rissers Beach,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,SWITZERLAND ,4,Full,CampsitePermit,Single Tent
The Islands,GERMANY ,2,Senior,CampsitePermit,Less than 30ft
Caribou Munroes,GERMANY ,6,Senior,CampsitePermit,Less than 30ft
Graves Island,SWITZERLAND ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,GERMANY ,4,Full,CampsitePermit,Single Tent
Mira River,GERMANY ,6,Full,CampsitePermit,Less than 30ft
Caribou Munroes,GERMANY ,4,Senior,CampsitePermit,Less than 30ft
Thomas Raddall,GERMANY ,5,Full,CampsitePermit,Tents
Five Islands,GERMANY ,1,Full,CampsitePermit,Less than 20ft
Five Islands,GERMANY ,2,Full,CampsitePermit,Single Tent
Rissers Beach,GERMANY ,4,Full,CampsitePermit,Less than 20ft
Rissers Beach,GERMANY ,3,Full,CampsitePermit,Less than 20ft
Five Islands,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Five Islands,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Smileys,GERMANY ,6,Full,CampsitePermit,Less than 20ft
Five Islands,GERMANY ,2,Veteran,CampsitePermit,Less than 20ft
Graves Island,GERMANY ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Five Islands,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,GERMANY ,6,Full,CampsitePermit,Less than 20ft
Mira River,GERMANY ,4,Full,CampsitePermit,Less than 20ft
Five Islands,SWITZERLAND ,2,Full,CampsitePermit,Single Tent
The Islands,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,GERMANY ,1,Full,CampsitePermit,Less than 20ft
Blomidon,GERMANY ,1,Full,CampsitePermit,Single Tent
Laurie,GERMANY ,4,Full,CampsitePermit,Less than 20ft
Thomas Raddall,GERMANY ,2,Full,CampsitePermit,Less than 30ft
Graves Island,GERMANY ,5,Full,CampsitePermit,Single Tent
Ellenwood Lake,GERMANY ,4,Full,CampsitePermit,Single Tent
Whycocomagh,SWITZERLAND ,4,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Laurie,PE ,1,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 20ft
Whycocomagh,NS ,4,Full,YurtPermit,Tents
Graves Island,UK,3,Full,CampsitePermit,Tents
Porters Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Five Islands,CT ,2,Senior,CampsitePermit,Single Tent
Cape Chignecto,NS ,4,Full,BackcountryPermit,Single Tent
The Islands,GERMANY ,1,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,5,Senior,CampsitePermit,Single Tent
Mira River,CA ,2,Senior,CampsitePermit,Single Tent
Thomas Raddall,NB ,6,Full,CampsitePermit,Tents
Rissers Beach,AB ,1,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Smileys,ON ,1,Full,CampsitePermit,Single Tent
Boylston,NS ,1,Full,CampsitePermit,Single Tent
Mira River,GERMANY ,3,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,2,Senior,CampsitePermit,Less than 30ft
Rissers Beach,AB ,4,FULL,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Less than 40ft
Blomidon,NS ,4,Full,CampsitePermit,Single Tent
Five Islands,NS ,5,Full,CampsitePermit,Tents
Five Islands,NS ,1,Senior,CampsitePermit,Single Tent
Five Islands,NS ,5,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Veteran,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Tents
Smileys,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,QC ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,MA ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Single Tent
Caribou Munroes,NB ,2,Full,CampsitePermit,Single Tent
Battery,AB ,2,Senior,CampsitePermit,Single Tent
Graves Island,NB ,2,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,NS ,3,Full,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Less than 40ft
Mira River,SWAZILAND ,5,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Senior,CampsitePermit,Tents
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 20ft
Whycocomagh,VT ,4,Full,YurtPermit,Tents
Salsman,NS ,2,Senior,CampsitePermit,Less than 20ft
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,4,Full,CampsitePermit,Single Tent
Mira River,BC ,2,Senior,CampsitePermit,Single Tent
Battery,NE ,2,Senior,CampsitePermit,Single Tent
Whycocomagh,NS ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,IL ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,3,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Caribou Munroes,NS ,4,Full,CampsitePermit,Single Tent
Blomidon,ON ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,6,Full,CampsitePermit,Tents
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Smileys,GERMANY ,1,Full,CampsitePermit,Single Tent
Whycocomagh,NC ,2,Senior,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 20ft
Valleyview,NS ,1,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,QC ,1,Full,CampsitePermit,Single Tent
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,3,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,2,Senior,CampsitePermit,Less than 20ft
The Islands,NB ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,AB ,5,Full,CampsitePermit,Less than 20ft
Caribou Munroes,FRANCE ,2,Senior,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Rissers Beach,GERMANY ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,3,Full,CampsitePermit,Tents
Laurie,NS ,3,Full,CampsitePermit,Less than 30ft
Graves Island,NC ,3,Full,CampsitePermit,Less than 20ft
Mira River,AB ,3,Full,CampsitePermit,Single Tent
Graves Island,BC ,2,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,QC ,4,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,VT ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,NS ,2,Senior,CampsitePermit,Less than 20ft
Caribou Munroes,BC ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Full,CampsitePermit,Less than 30ft
Mira River,NY ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,3,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Full,CampsitePermit,Tents
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 40ft
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Less than 40ft
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Mira River,NS ,6,Full,CampsitePermit,Single Tent
Rissers Beach,QC ,2,Senior,CampsitePermit,Less than 20ft
Whycocomagh,AB ,3,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 30ft
Five Islands,QC ,3,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Amherst Shore,NS ,2,Senior,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Senior,CampsitePermit,Less than 30ft
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 40ft
Porters Lake,NB ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,3,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,BC ,2,Full,CampsitePermit,Greater than 40ft
Five Islands,NS ,2,Senior,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Five Islands,SC ,1,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,2,Senior,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Thomas Raddall,NY ,1,Full,CampsitePermit,Single Tent
Porters Lake,NS ,3,Full,CampsitePermit,Less than 20ft
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
The Islands,NS ,5,Full,CampsitePermit,Tents
Amherst Shore,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,CO ,2,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Tents
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,ON ,2,Senior,CampsitePermit,Single Tent
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,ON ,3,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,NC ,2,Full,CampsitePermit,Less than 20ft
Laurie,NS ,3,Full,CampsitePermit,Single Tent
Battery,QC ,2,Senior,CampsitePermit,Less than 40ft
Laurie,NS ,4,Full,CampsitePermit,Single Tent
Porters Lake,ON ,2,Full,CampsitePermit,Single Tent
Five Islands,QC ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Battery,BC ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Whycocomagh,SWITZERLAND ,1,Full,CampsitePermit,Less than 20ft
Blomidon,QC ,1,Full,CampsitePermit,Single Tent
Graves Island,ON ,2,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,ON ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,5,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NB ,1,Senior,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Laurie,NS ,2,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,ON ,3,Full,CampsitePermit,Single Tent
Porters Lake,NS ,3,Full,CampsitePermit,Tents
Battery,NS ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,5,Full,CampsitePermit,Tents
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 30ft
Caribou Munroes,OR ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 30ft
Rissers Beach,NS ,4,Full,CampsitePermit,Tents
Graves Island,NS ,2,Senior,CampsitePermit,Less than 20ft
Battery,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,5,Full,CampsitePermit,Single Tent
Thomas Raddall,QC ,1,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Laurie,QC ,4,Full,CampsitePermit,Less than 30ft
Dollar Lake,NB ,2,Full,CampsitePermit,Single Tent
Laurie,ON ,2,Full,CampsitePermit,Tents
Whycocomagh,MA ,2,Senior,CampsitePermit,Less than 20ft
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,ON ,2,Full,CampsitePermit,Single Tent
Laurie,NS ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,PA ,3,Full,CampsitePermit,Single Tent
Graves Island,ON ,1,Senior,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NETHERLANDS ,4,Full,CampsitePermit,Less than 20ft
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Tents
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Blomidon,NS ,4,Full,CampsitePermit,Less than 30ft
Whycocomagh,NS ,5,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 40ft
Blomidon,NB ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Blomidon,NB ,5,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,2,Full,CampsitePermit,Single Tent
Battery,NS ,2,Full,CampsitePermit,Less than 20ft
Porters Lake,QC ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,NB ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,ON ,2,Full,BackcountryPermit,Single Tent
Caribou Munroes,NS ,3,Senior,CampsitePermit,Less than 40ft
Caribou Munroes,NS ,6,Full,CampsitePermit,Tents
Graves Island,ON ,1,Full,CampsitePermit,Single Tent
Laurie,NS ,1,Senior,CampsitePermit,Single Tent
Smileys,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NY ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,BC ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Battery,QC ,2,Senior,CampsitePermit,Less than 30ft
Graves Island,UK,1,Full,CampsitePermit,Single Tent
Five Islands,MA ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Smileys,NS ,2,Senior,CampsitePermit,Less than 20ft
Laurie,AB ,2,Senior,CampsitePermit,Less than 30ft
Caribou Munroes,PA ,2,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 20ft
Five Islands,NS ,6,Full,CampsitePermit,Tents
Battery,NB ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,NS ,3,Full,CampsitePermit,Tents
Rissers Beach,NS ,5,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,5,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 30ft
Battery,PE ,3,Full,CampsitePermit,Single Tent
Valleyview,GERMANY ,2,Senior,CampsitePermit,Single Tent
Amherst Shore,NS ,3,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,3,Full,CampsitePermit,Less than 40ft
Mira River,ON ,2,Senior,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Battery,NS ,1,Full,CampsitePermit,Single Tent
Graves Island,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 20ft
The Islands,NS ,2,Full,CampsitePermit,Tents
Caribou Munroes,QC ,4,Full,CampsitePermit,Single Tent
Battery,NS ,2,Full,CampsitePermit,Less than 20ft
Laurie,IN ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,NB ,2,Full,CampsitePermit,Single Tent
Laurie,NS ,5,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Salsman,NS ,4,Full,CampsitePermit,Tents
Five Islands,MA ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,ME ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,ON ,3,Senior,CampsitePermit,Tents
Graves Island,NS ,4,Senior,CampsitePermit,Less than 40ft
Graves Island,NS ,3,Full,CampsitePermit,Less than 30ft
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Battery,NS ,5,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Senior,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,4,Full,CampsitePermit,Single Tent
Smileys,NS ,6,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Cape Chignecto,NS ,1,Full,BackcountryPermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Five Islands,QC ,2,Full,CampsitePermit,Tents
Cape Chignecto,NB ,4,Full,BackcountryPermit,Single Tent
Blomidon,NS ,4,Full,CampsitePermit,Less than 20ft
Blomidon,QC ,2,Full,CampsitePermit,Less than 40ft
The Islands,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Full,CampsitePermit,Single Tent
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,QC ,2,Full,CampsitePermit,Less than 30ft
The Islands,WA ,2,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,SWITZERLAND ,4,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Mira River,QC ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,QC ,2,Full,CampsitePermit,Single Tent
Laurie,NS ,8,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,MB,2,Full,CampsitePermit,Single Tent
Mira River,AB ,2,Full,CampsitePermit,Less than 30ft
Graves Island,QC ,2,Full,CampsitePermit,Less than 20ft
Porters Lake,ON ,3,Full,CampsitePermit,Less than 20ft
Graves Island,AB ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,QC ,1,Full,CampsitePermit,Single Tent
Whycocomagh,ME ,2,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,1,Full,CampsitePermit,Single Tent
Five Islands,NY ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,6,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Tents
Rissers Beach,NS ,6,Full,CampsitePermit,Less than 20ft
Smileys,NB ,2,Full,CampsitePermit,Less than 20ft
Mira River,ON ,2,Senior,CampsitePermit,Single Tent
Blomidon,ON ,1,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,1,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Less than 30ft
Laurie,NS ,2,Full,CampsitePermit,Less than 30ft
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Less than 40ft
Laurie,NS ,2,Full,CampsitePermit,Less than 40ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,ON ,2,Senior,CampsitePermit,Single Tent
Graves Island,QC ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,GERMANY ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,NH ,2,Full,CampsitePermit,Single Tent
Amherst Shore,QC ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Veteran,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,3,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Whycocomagh,AB ,1,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,5,Full,CampsitePermit,Less than 30ft
Mira River,ON ,3,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,3,Full,CampsitePermit,Less than 30ft
Thomas Raddall,GERMANY ,2,Full,CampsitePermit,Single Tent
Five Islands,BC ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,NS ,1,Full,CampsitePermit,Single Tent
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Whycocomagh,QC ,4,Full,CampsitePermit,Less than 20ft
Rissers Beach,ON ,4,Full,CampsitePermit,Single Tent
Five Islands,NETHERLANDS ,3,Full,CampsitePermit,Single Tent
Blomidon,PA ,3,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Single Tent
Cape Chignecto,NB ,2,Full,BackcountryPermit,Single Tent
Ellenwood Lake,NS ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,6,Full,CampsitePermit,Single Tent
Amherst Shore,ON ,1,Senior,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 20ft
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Senior,CampsitePermit,Single Tent
